  500   15000
  232     309      19
  232     321      22
  232     322       6
  232     341      17
  232     364      25
  232     415      19
  232     445      11
  232     472      13
  232     484      24
  233       3      16
  233       8      21
  233      13      20
  233      14      22
  233      21      14
  233      56      25
  233      57      25
  233      86      25
  233      89       2
  233     122      20
  233     156       9
  233     188      20
  233     189      13
  233     193      15
  233     220       5
  233     244      22
  233     255       4
  233     266      16
  233     270      11
  233     274       9
  233     277       2
  233     312       5
  233     325       3
  233     350      23
  233     354       6
  233     365      13
  233     398      23
  233     436      17
  233     438      17
  233     457       3
  233     459      23
  233     463       4
  233     494      19
  234      57      19
  234      67      17
  234      69       6
  234      77       5
  234      78      21
  234      94      15
  234      95       4
  234      96      23
  234     106      25
  234     133      16
  234     138       6
  234     145      24
  234     159       8
  234     200      10
  234     206      10
  234     238       8
  234     266       4
  234     275       5
  234     292      25
  234     300      20
  234     333      18
  234     378       2
  234     450      14
  234     460      21
  234     463      20
  234     468       4
  234     480      22
  235       9      13
  235      11      14
  235      39      19
  235      71      20
  235      84      11
  235      88      10
  235     128      14
  235     130      11
  235     157      15
  235     171       5
  235     183      16
  235     194      16
  235     199      15
  235     200      18
  235     201      18
  235     230      11
  235     231       6
  235     247       6
  235     251      23
  235     263      15
  235     275      22
  235     340       4
  235     343       7
  235     382       3
  235     383      12
  235     392       4
  235     422       3
  235     441       3
  235     445       1
  235     458      19
  235     472       6
  235     479      12
  236      10      12
  236      16      18
  236      17       3
  236      19      19
  236      83      19
  236     110       5
  236     121      17
  236     151       2
  236     155      18
  236     166      12
  236     202      13
  236     221      18
  236     268      18
  236     284      21
  236     287      15
  236     289      21
  236     295       4
  236     296       6
  236     304       9
  236     340      19
  236     343      10
  236     351       9
  236     372       6
  236     373       1
  236     383       4
  236     398       3
  236     407       4
  236     472      15
  236     475      22
  236     486      25
  237       7      10
  237      10       7
  237      11      22
  237      17       2
  237      23      11
  237      31      22
  237      42       6
  237      45      15
  237      52       5
  237      54       5
  237      85      18
  237      96      10
  237     111      14
  237     130       2
  237     131      25
  237     151      22
  237     155      22
  237     162      12
  237     215       1
  237     228       4
  237     249      24
  237     274      20
  237     283      17
  237     315       7
  237     317      10
  237     320      23
  237     340      22
  237     347      19
  237     422      16
  237     424      21
  237     433       5
  237     440      12
  238       5      10
  238      40      22
  238      45      21
  238      50       7
  238      63      24
  238     129      10
  238     140      13
  238     146       7
  238     175       5
  238     227      16
  238     266      17
  238     267      16
  238     271       1
  238     273      14
  238     280       4
  238     291       7
  238     304      25
  238     328      16
  238     330      17
  238     334      17
  238     342       9
  238     349      22
  238     354      10
  238     357      21
  238     364      13
  238     366       5
  238     377       5
  238     399      12
  238     422      20
  238     430      16
  238     432      16
  238     439       2
  238     442      10
  238     473      21
  239      25       2
  239      45       2
  239      62       3
  239      67      23
  239      77      14
  239     160      23
  239     221      25
  239     224      20
  239     225      20
  239     236      23
  239     240       7
  239     241      25
  239     242       8
  239     255      18
  239     256      14
  239     274      10
  239     306      10
  239     330      15
  239     348      19
  239     351      16
  239     357      19
  239     391      11
  239     393      18
  239     397      18
  239     401       5
  239     443       6
  239     456      17
  239     481      17
  240       3       2
  240      28       6
  240      39       3
  240      49       7
  240      54       5
  240      86      20
  240     112      16
  240     130       8
  240     162       7
  240     178      19
  240     181       4
  240     186      20
  240     187       4
  240     191       5
  240     213      23
  240     219       6
  240     226      14
  240     227       9
  240     230       7
  240     233      12
  240     268      15
  240     271      14
  240     303       3
  240     312      18
  240     330       9
  240     337      20
  240     361       5
  240     397      13
  240     404      20
  240     428      14
  240     448       1
  240     459      24
  240     465      17
  240     481      14
  240     497      25
  241      67      13
  241      87      16
  241      96      11
  241     111      25
  241     116      22
  241     124       5
  241     137       8
  241     143      17
  241     162      10
  241     191      11
  241     202      22
  241     219      11
  241     225      10
  241     233      15
  241     235      14
  241     244       5
  241     298      21
  241     341       4
  241     354      23
  241     373      11
  241     426       7
  241     471       4
  241     490      15
  242       7      20
  242      14       9
  242      31      13
  242      65      11
  242      80      24
  242      91      14
  242     154      14
  242     173      21
  242     201       5
  242     204      16
  242     205      10
  242     216      11
  242     231       6
  242     238      15
  242     279       8
  242     285      24
  242     290       3
  242     300       6
  242     310      12
  242     321      20
  242     350       4
  242     354      16
  242     384       7
  242     411      22
  242     453      10
  242     457       9
  243      25       8
  243      65       1
  243      68      17
  243      71       8
  243     137      10
  243     151       1
  243     164      25
  243     171      21
  243     181      22
  243     201      15
  243     206      11
  243     226      23
  243     232       8
  243     242      10
  243     309      14
  243     331       6
  243     394       4
  243     405       1
  243     406      24
  243     410      25
  243     418       1
  243     428       2
  243     466      10
  243     493      25
  244       8      19
  244      17      17
  244      59       6
  244      69      22
  244      74       1
  244     139      11
  244     156      23
  244     194       5
  244     200      20
  244     217      13
  244     238       8
  244     243      11
  244     254      20
  244     255      25
  244     261       4
  244     270      14
  244     277      21
  244     294      23
  244     295      25
  244     300       9
  244     315      24
  244     331      13
  244     341       1
  244     345      18
  244     346      11
  244     352       5
  244     353       6
  244     362      24
  244     380       6
  244     396      25
  244     400      10
  244     409       9
  244     410       6
  244     415      24
  244     416      16
  244     451       8
  244     456       3
  245       5       4
  245      79       5
  245      90       2
  245      91       9
  245     116      18
  245     120      18
  245     121      22
  245     124       5
  245     132       5
  245     141       6
  245     159       3
  245     174       6
  245     202      25
  245     222      21
  245     256      24
  245     275      16
  245     277      21
  245     278      18
  245     286      17
  245     293      25
  245     306       8
  245     316       7
  245     326      24
  245     335       7
  245     352       8
  245     357      14
  245     383      24
  245     418       6
  245     421      17
  245     425      22
  245     430      15
  245     434       5
  245     446       7
  245     465      16
  245     469       4
  245     484       3
  245     485      13
  245     487      16
  245     493       2
  246      13      10
  246      58       4
  246      77      18
  246      97      22
  246     122       6
  246     156      15
  246     166      22
  246     194       5
  246     204      20
  246     208      23
  246     211       5
  246     235       5
  246     239       4
  246     249      15
  246     274      23
  246     301      11
  246     308      16
  246     310      16
  246     346      10
  246     351      21
  246     360      19
  246     368      20
  246     375      24
  246     376      25
  246     404      22
  246     419      11
  246     421      22
  246     426      18
  246     436       1
  246     464       2
  246     466      17
  246     476      25
  246     497       4
  247      24      24
  247      57       6
  247      66      10
  247      90      25
  247     101       3
  247     113       8
  247     114      19
  247     123      12
  247     126      10
  247     140       5
  247     145      10
  247     150      24
  247     152      20
  247     165       9
  247     166      16
  247     173       3
  247     194       5
  247     210       4
  247     220      19
  247     239      15
  247     240      23
  247     255      15
  247     268      18
  247     278      19
  247     280      15
  247     283       7
  247     288      20
  247     306      24
  247     323      16
  247     344      10
  247     369      20
  247     375       3
  247     404       9
  247     435       4
  247     468      24
  247     472       7
  247     493      14
  248      36      23
  248      40      13
  248      43       4
  248      78       4
  248      80      11
  248      89      23
  248      95      18
  248     165      11
  248     174       5
  248     190       9
  248     201      15
  248     208      19
  248     221       4
  248     246       6
  248     252      10
  248     254       9
  248     262      23
  248     279      23
  248     280       1
  248     296       9
  248     367       3
  248     385      16
  248     421       8
  248     428      17
  248     446      17
  248     455      23
  248     468      14
  249      18      16
  249      25      24
  249      41      13
  249      61       7
  249      89       9
  249      96       3
  249      98      16
  249     103       7
  249     107       9
  249     198      24
  249     210      18
  249     220       5
  249     224       7
  249     228      20
  249     291      18
  249     316      14
  249     336      10
  249     363      25
  249     401      11
  249     428       1
  249     442       8
  249     474       6
  249     475       7
  249     493      18
  250      15      18
  250      16       3
  250      22      12
  250      65      17
  250      87      24
  250     105       1
  250     116       2
  250     121       7
  250     125       3
  250     148       1
  250     149       5
  250     196       6
  250     210       2
  250     211       7
  250     235       6
  250     242      23
  250     256      24
  250     265       1
  250     340      19
  250     344      10
  250     345      11
  250     363       3
  250     390      13
  250     400      21
  250     417      24
  250     430      16
  250     455      13
  250     463       4
  250     489      25
  250     496      23
  251       8      12
  251      83      24
  251     109      22
  251     122      13
  251     133       6
  251     187      21
  251     188      22
  251     189       9
  251     191       5
  251     200      12
  251     202      24
  251     207      16
  251     211       4
  251     225       8
  251     246      13
  251     249       9
  251     288      10
  251     290      24
  251     350      13
  251     353       1
  251     418      12
  251     462      14
  251     470       1
  251     486      20
  252      15       4
  252      65      11
  252      76      23
  252     106      20
  252     121       2
  252     134      25
  252     163       3
  252     170      18
  252     174       1
  252     195      15
  252     213       2
  252     215      16
  252     233      10
  252     236      18
  252     288      17
  252     310      22
  252     316       4
  252     332      18
  252     348      22
  252     386       3
  252     405       7
  252     427       3
  252     443       9
  252     459       6
  252     460       1
  252     487       3
  253      19       7
  253      30      21
  253      37      23
  253      41      14
  253      63      15
  253      74      20
  253      85      19
  253     103      12
  253     118      15
  253     157      16
  253     245      18
  253     251      24
  253     283      14
  253     296      22
  253     307       3
  253     315      10
  253     325      25
  253     355      11
  253     356      11
  253     371       8
  253     379       4
  253     395      11
  253     402       8
  253     404      19
  253     406       2
  253     412       7
  253     417       9
  253     421      13
  253     425       3
  253     426      24
  253     437       6
  254       2       5
  254       5      12
  254       8       8
  254      17       7
  254      26       6
  254      27       2
  254      54      11
  254      61       2
  254      81       1
  254      91      20
  254      92      21
  254      93      13
  254     106       1
  254     117      25
  254     162       4
  254     184       9
  254     193      16
  254     221       6
  254     228      13
  254     229      20
  254     279      24
  254     294      22
  254     299      19
  254     300       8
  254     303      11
  254     321      12
  254     323      20
  254     338      18
  254     349      18
  254     380      12
  254     384      10
  254     412      20
  254     421       4
  254     425      20
  254     427       7
  254     443      21
  254     466      21
  254     489       3
  255       9      18
  255      34       6
  255      64       3
  255      70      24
  255      88      16
  255     100      22
  255     114      13
  255     134      23
  255     141      17
  255     154      14
  255     155      16
  255     156      24
  255     166      14
  255     185       8
  255     200      23
  255     225       3
  255     228       3
  255     230       7
  255     235       6
  255     263      21
  255     327      14
  255     341      13
  255     346       2
  255     360      14
  255     380      15
  255     382      11
  255     383      20
  255     447       9
  255     454      21
  255     481      14
  255     499      15
  256      10       5
  256      14      24
  256      23       6
  256      62      19
  256      78      23
  256      83      21
  256      85      25
  256      91       9
  256     109      10
  256     119       2
  256     142       6
  256     181       5
  256     187      12
  256     265      12
  256     278      17
  256     292       3
  256     318       6
  256     347       1
  256     351       3
  256     357      22
  256     365      20
  256     371      22
  256     398       3
  256     417      12
  256     438      25
  256     461       5
  256     475       2
  257      13      11
  257      21       1
  257      23      11
  257      42       1
  257      49       3
  257      61      14
  257      89       2
  257     105       9
  257     151       3
  257     185      11
  257     192       6
  257     193      15
  257     224      14
  257     286      15
  257     295       2
  257     297      23
  257     325      14
  257     349       4
  257     359       8
  257     403       6
  257     425      11
  257     439       4
  257     441       1
  257     445      12
  257     469      18
  257     476       2
  258      25       1
  258      69      23
  258      71      10
  258      89      18
  258     115      15
  258     147       5
  258     148      12
  258     149      25
  258     157      23
  258     179      23
  258     238       6
  258     264       3
  258     271       6
  258     302       3
  258     304      15
  258     317       5
  258     318       1
  258     404      11
  258     414       8
  258     456      17
  258     476      22
  259       2      13
  259      30      17
  259      44       9
  259      57       4
  259      60      21
  259      65      22
  259      69       6
  259      75      22
  259     122       2
  259     130      15
  259     146      22
  259     156      12
  259     162      12
  259     176      20
  259     213       6
  259     214      23
  259     249      23
  259     261      25
  259     278      19
  259     309      15
  259     316      17
  259     324      10
  259     330       7
  259     337       9
  259     350       8
  259     372      23
  259     411       3
  259     447      12
  259     456       6
  259     477       9
  259     487      20
  259     492      14
  259     496       5
  260      13      15
  260      34       3
  260      42      15
  260      45      19
  260      68      22
  260      98      15
  260     101       4
  260     129      17
  260     145      23
  260     162      18
  260     197      20
  260     202      21
  260     257      20
  260     316       1
  260     338       9
  260     356       3
  260     374      21
  260     415      23
  260     416       4
  260     425       5
  260     430      10
  260     453       7
  260     472      25
  260     486       8
  260     499      23
  261      18       4
  261      32      24
  261      43       4
  261      46      18
  261      53       7
  261      60      10
  261      65      19
  261      74      23
  261      75       5
  261      95       1
  261     146      14
  261     155      17
  261     178      15
  261     183      20
  261     191       5
  261     194       8
  261     196      22
  261     209      17
  261     211      19
  261     241       2
  261     274       2
  261     316      11
  261     331      24
  261     344      17
  261     358      22
  261     362      15
  261     366      22
  261     368      11
  261     375      16
  261     389      25
  261     391      20
  261     396      22
  261     398      23
  261     408       1
  261     416      19
  261     432       3
  261     444      16
  261     445      23
  261     453      12
  262      27       2
  262      31       2
  262      35      22
  262      89      23
  262     126      15
  262     131      25
  262     167      20
  262     169      20
  262     173      21
  262     178      24
  262     202      17
  262     217       4
  262     227      19
  262     253       6
  262     276       6
  262     289       1
  262     292      10
  262     294       8
  262     296      24
  262     311      16
  262     322      15
  262     341       2
  262     354      13
  262     389      17
  262     402       4
  262     421      25
  262     422      21
  262     447      23
  262     475       4
  262     477      18
  262     493      23
  263      14      24
  263      18      14
  263      39      22
  263      66       8
  263      89       7
  263     100      13
  263     106       9
  263     119      16
  263     170      19
  263     174       5
  263     185       2
  263     203      16
  263     224      11
  263     230      23
  263     305      16
  263     322      11
  263     325      23
  263     342       4
  263     387       3
  263     393      14
  263     415      12
  263     416       9
  263     463      21
  263     478       8
  263     490       7
  263     491       8
  264       3      17
  264       4      10
  264       7      23
  264       8      14
  264      27      14
  264      28      24
  264      44       7
  264      52       8
  264      75      23
  264      84      16
  264      93      21
  264      98       9
  264     103       6
  264     106      15
  264     123      13
  264     133      14
  264     153       4
  264     158       5
  264     196      15
  264     206       9
  264     214       1
  264     215      18
  264     226      11
  264     239      12
  264     257       5
  264     275      25
  264     279      23
  264     284      11
  264     294       2
  264     300      16
  264     316      19
  264     343      19
  264     361       2
  264     374      10
  264     384       6
  264     397      17
  264     410      25
  264     423      23
  264     433      18
  264     468      20
  264     485       8
  265      34      14
  265      36      11
  265      63      18
  265     111       1
  265     129      16
  265     133       8
  265     134      23
  265     144      18
  265     148       8
  265     203       2
  265     205      11
  265     220      24
  265     248       3
  265     268      19
  265     275      11
  265     286      13
  265     287      14
  265     327       3
  265     341      18
  265     352      19
  265     359      10
  265     368      13
  265     378       4
  265     386      23
  265     389       6
  265     398       9
  265     430       4
  265     441       8
  265     472      13
  265     479       1
  265     481       9
  265     488      22
  265     490       2
  265     493       4
  265     500      17
  266      27       7
  266      35      18
  266      53       4
  266      57      18
  266      64       7
  266      92      15
  266     105       8
  266     109      17
  266     121      15
  266     140       1
  266     150       4
  266     174       7
  266     182       4
  266     217      13
  266     221       9
  266     244       2
  266     252       2
  266     274       8
  266     286      16
  266     304      24
  266     312      14
  266     340       3
  266     362       6
  266     372      18
  266     375       9
  266     388      24
  266     389      17
  266     396      25
  266     411      13
  266     434      23
  266     444      16
  267      38      14
  267      48      14
  267      56      16
  267      88      10
  267     137      19
  267     141      24
  267     155      11
  267     228      14
  267     240       9
  267     265      10
  267     275      21
  267     286      23
  267     290      16
  267     294      22
  267     299      22
  267     343       2
  267     353       1
  267     362      23
  267     368       1
  267     405       3
  267     423      25
  267     439      24
  267     440      24
  267     485      23
  268       7      10
  268      35       2
  268      53      19
  268      81      18
  268      95      14
  268     115      20
  268     138      14
  268     169      20
  268     187      14
  268     199      21
  268     217       5
  268     232      22
  268     249      16
  268     270      25
  268     292      15
  268     301      21
  268     341      23
  268     347       5
  268     349      24
  268     365       1
  268     394      24
  268     396       8
  268     399      18
  268     425      25
  268     456       4
  268     472      25
  269       3       8
  269      13      25
  269      20      24
  269      38       9
  269      39       6
  269      42       6
  269      76      15
  269      92       8
  269     107      24
  269     114      11
  269     126      22
  269     127      18
  269     129      20
  269     249       3
  269     274      17
  269     277       4
  269     288      21
  269     325       1
  269     335       8
  269     366       3
  269     428       4
  269     451      19
  269     467      21
  269     469      23
  269     470      23
  269     478      15
  269     497      10
  270       6      19
  270       8       2
  270      29       7
  270      56       4
  270      58       9
  270      96      14
  270     113      24
  270     133       9
  270     138       1
  270     147      24
  270     172      16
  270     183      18
  270     196      23
  270     197      15
  270     200      24
  270     210       9
  270     239       3
  270     286      24
  270     288       9
  270     306      18
  270     313      25
  270     315      10
  270     333      21
  270     337      20
  270     339      12
  270     395      23
  270     404      23
  270     409       7
  270     428       9
  270     432      25
  270     434      16
  270     436      18
  270     497      19
  271      27       6
  271      40       5
  271      59       1
  271      93      10
  271     138      21
  271     156       4
  271     162       3
  271     172       3
  271     177       1
  271     192      21
  271     193       2
  271     196      13
  271     217       4
  271     228       4
  271     258       8
  271     261      13
  271     299       5
  271     303      11
  271     308      19
  271     315       3
  271     330      18
  271     335       2
  271     337       9
  271     342       4
  271     366      13
  271     370      11
  271     386      22
  271     402      16
  271     431       3
  271     460      24
  271     463       5
  272       3       1
  272      47      23
  272      56      18
  272      68      24
  272      93      22
  272     121      12
  272     131       9
  272     135      25
  272     160      10
  272     162       7
  272     170      20
  272     199      15
  272     228       3
  272     247      25
  272     300      23
  272     306      16
  272     327      21
  272     334      18
  272     336       7
  272     387      13
  272     404      15
  272     423       4
  272     426      17
  272     438      10
  273      60       1
  273      68       9
  273      89       9
  273     174      12
  273     182      17
  273     185      22
  273     198       6
  273     213      15
  273     226       6
  273     234      25
  273     235      19
  273     309      17
  273     317      16
  273     342      17
  273     385       5
  273     393      12
  273     409      19
  273     410      10
  273     426      10
  273     441      21
  273     452      13
  273     492      12
  273     498      23
  274      25      22
  274      38       6
  274      50       8
  274      68       8
  274      72      23
  274      90      16
  274      98      19
  274     108      18
  274     116      13
  274     180       3
  274     187      19
  274     195      20
  274     198      13
  274     213      16
  274     218       6
  274     261      20
  274     268      12
  274     297      25
  274     334      12
  274     343      25
  274     357       2
  274     380      11
  274     385      23
  274     413       3
  274     459      11
  274     463      17
  274     479      18
  275      24      11
  275      33       5
  275      34       4
  275      37      14
  275      46       9
  275      55      21
  275      68      19
  275      80      20
  275      88      23
  275      95      14
  275     112       1
  275     117       2
  275     130       2
  275     135       7
  275     147       6
  275     171      10
  275     177       7
  275     188       6
  275     189      23
  275     204      13
  275     231       5
  275     247      24
  275     256      17
  275     265      17
  275     290      25
  275     318       8
  275     319       4
  275     328      10
  275     335      23
  275     346      22
  275     347      15
  275     411      25
  275     434       2
  275     438       5
  275     471      23
  275     472       7
  275     478       6
  276       2      24
  276      31      11
  276      44      13
  276      45      15
  276      62      23
  276      65      22
  276      81      19
  276     130       1
  276     139      22
  276     154      23
  276     162      19
  276     170      20
  276     174       6
  276     178      19
  276     194      17
  276     211       4
  276     215      15
  276     216      13
  276     229       5
  276     272       4
  276     280      13
  276     359       8
  276     362      22
  276     367       5
  276     379      15
  276     399      21
  276     409       5
  276     415      25
  276     443      15
  276     453       8
  276     455       4
  276     475       3
  276     483       7
  277      20      17
  277      27      19
  277      48      21
  277      68      19
  277      84       5
  277      99      12
  277     104       8
  277     124      15
  277     129       4
  277     138      25
  277     145      18
  277     160      15
  277     172      19
  277     180      16
  277     190      15
  277     198       7
  277     217       6
  277     270       6
  277     284      11
  277     327       8
  277     395      24
  277     405       1
  277     408       7
  277     413      12
  277     440      10
  277     445       5
  277     477      25
  277     482      10
  277     485       5
  277     494      24
  278       6      11
  278       8      11
  278       9      20
  278      57      25
  278      88      20
  278      95      21
  278      97      21
  278     106      19
  278     126      10
  278     129      21
  278     149      22
  278     159      19
  278     165      20
  278     178      20
  278     191      24
  278     212      22
  278     248      18
  278     259      12
  278     269      14
  278     290      24
  278     315      10
  278     316      20
  278     317      25
  278     362      18
  278     384       6
  278     429      18
  278     442      17
  278     473       3
  278     486      22
  278     496      16
  279       6       7
  279      13      19
  279      27      18
  279      29      21
  279      55       5
  279      61       2
  279      62       6
  279      64       4
  279      67       1
  279      78      19
  279      89       7
  279      91       7
  279     106      13
  279     133       8
  279     271       7
  279     277       2
  279     282      20
  279     348       1
  279     387       6
  279     389       7
  279     451      20
  279     458       6
  279     477      14
  279     482      17
  279     488       1
  279     490       4
  280      14      25
  280      21       2
  280      30       5
  280      37      20
  280      53      17
  280      56      22
  280      67      17
  280      85      24
  280      87      23
  280      89       3
  280      94       5
  280     123      15
  280     152      11
  280     153       3
  280     202       7
  280     212       6
  280     234       4
  280     244       6
  280     263       7
  280     279      24
  280     284      20
  280     299       5
  280     302       2
  280     331       1
  280     345      25
  280     387       4
  280     394      21
  280     402       2
  280     404       2
  280     454       3
  280     490      15
  280     493       6
  280     494      22
  280     499       7
  281      28       9
  281      29      24
  281      44       2
  281      52      23
  281      72       8
  281      81       9
  281      88       7
  281     100      21
  281     113       5
  281     117      23
  281     141      14
  281     153      15
  281     156       5
  281     184       9
  281     190      11
  281     199       8
  281     206      11
  281     235      11
  281     251       9
  281     254      18
  281     268      13
  281     270      16
  281     315       6
  281     317      18
  281     336      13
  281     350       8
  281     363       3
  281     369       5
  281     388      14
  281     396       5
  281     397       8
  281     407      24
  281     408      14
  281     417      21
  281     434      21
  281     435      24
  281     445      15
  281     468      21
  281     476      21
  282       2      17
  282       6       3
  282      62       5
  282      63      11
  282      93      12
  282     137      10
  282     149      17
  282     154      24
  282     197      19
  282     220      18
  282     260       7
  282     285       1
  282     315      25
  282     318       8
  282     319      18
  282     358      16
  282     361      18
  282     389      23
  282     394      16
  282     449      13
  282     453       6
  283      13      16
  283      20      13
  283      22       8
  283      38      16
  283      40      22
  283      47      16
  283      59       1
  283     103       5
  283     105      15
  283     108       4
  283     112      23
  283     125      22
  283     149       9
  283     166       9
  283     180       4
  283     182      11
  283     204      13
  283     210      25
  283     211       9
  283     233       3
  283     246      15
  283     300       2
  283     305      11
  283     353      11
  283     361      19
  283     387      20
  283     446       3
  283     450      23
  283     464      21
  283     466       4
  283     482      14
  284      31       5
  284      35      12
  284      66       1
  284      97      22
  284      98      20
  284     127       3
  284     142      17
  284     198      13
  284     218      13
  284     237      18
  284     240      10
  284     259      14
  284     267       9
  284     306      24
  284     324      14
  284     344       3
  284     355      23
  284     424       3
  284     430      25
  284     433      10
  284     441       9
  284     451       2
  284     465       8
  284     474       9
  284     486      18
  285       2      11
  285      23       3
  285      27      14
  285      50       1
  285      72      23
  285      86      14
  285     103      19
  285     114       2
  285     134       1
  285     135       2
  285     147      22
  285     167       6
  285     175      14
  285     179      10
  285     200      15
  285     231       9
  285     288      24
  285     305      19
  285     311      17
  285     327       7
  285     329      13
  285     333      20
  285     344      21
  285     367      20
  285     370       9
  285     383      21
  285     384      13
  285     393      13
  285     432       7
  285     448       8
  285     468      14
  286       2       1
  286      14       2
  286      25       1
  286      44      19
  286      45      10
  286      56      18
  286      73       2
  286     104      21
  286     105      18
  286     107      16
  286     119       2
  286     121       3
  286     131      19
  286     151       9
  286     198      21
  286     228      18
  286     238       6
  286     291       4
  286     328       6
  286     346       6
  286     359      12
  286     393      13
  286     405      25
  286     408       2
  286     413      21
  286     414      11
  286     415       3
  286     416      15
  286     420      12
  286     435      24
  286     448      12
  286     457       2
  286     500       5
  287      43      23
  287      85       2
  287      98       9
  287     106      25
  287     120      22
  287     123       3
  287     146      21
  287     155      25
  287     165      13
  287     168      21
  287     184      13
  287     197      21
  287     226       6
  287     245       1
  287     262      10
  287     264       3
  287     270       3
  287     282      20
  287     285       9
  287     360      17
  287     367      13
  287     376       6
  287     394       7
  287     397      19
  287     415      21
  287     420       2
  287     434      21
  287     467      14
  287     469      11
  287     474       2
  287     482       9
  288      11      20
  288      12      17
  288      27       4
  288      39       7
  288      76       8
  288      79       7
  288      92      23
  288     103      15
  288     111      12
  288     139       1
  288     165      19
  288     185      23
  288     204      13
  288     207      14
  288     251      15
  288     272      10
  288     293      17
  288     309      24
  288     322       5
  288     365      24
  288     396       7
  288     421      19
  288     440      25
  288     462      16
  288     471      11
  288     481       8
  289       5       8
  289      34      17
  289      40       9
  289      88      16
  289     134      17
  289     140      20
  289     179      23
  289     184       6
  289     187       7
  289     195      23
  289     202      23
  289     203      23
  289     216      11
  289     227      10
  289     229      18
  289     237       7
  289     241      14
  289     269       3
  289     296      12
  289     307       8
  289     327      10
  289     339      16
  289     348      25
  289     350       9
  289     355      18
  289     356       9
  289     370      22
  289     371      19
  289     373      25
  289     377      20
  289     378      13
  289     402      25
  289     404      17
  289     409      21
  289     427      18
  289     434      10
  289     436      25
  289     471       3
  289     476      21
  289     494      13
  290       3       1
  290      17      11
  290      18      15
  290      28       4
  290      71      20
  290      74       8
  290      91      14
  290     103      15
  290     137      12
  290     139      14
  290     174      10
  290     206      10
  290     228       9
  290     235      24
  290     239      20
  290     258      18
  290     277      16
  290     286       9
  290     293      16
  290     314       1
  290     315       6
  290     326      22
  290     331      18
  290     332       5
  290     337      17
  290     350      25
  290     353      21
  290     367      18
  290     375      21
  290     386      13
  290     396      19
  290     423       6
  290     431      25
  290     445      13
  290     454      23
  290     456      15
  290     470      13
  290     486       8
  290     487      24
  291      11       8
  291      32      13
  291      42      24
  291      45      15
  291      52       1
  291      77      22
  291     120       6
  291     121      13
  291     122       2
  291     150      20
  291     156       1
  291     163      13
  291     179      11
  291     209      13
  291     213      20
  291     216       6
  291     224       2
  291     229       3
  291     236       7
  291     244       5
  291     321      17
  291     324       9
  291     327      23
  291     328      13
  291     354       3
  291     359      10
  291     365      14
  291     377       3
  291     379       2
  291     380      23
  291     384      17
  291     395      23
  291     396      18
  291     399      24
  291     405       6
  291     410      13
  291     429      19
  291     453      13
  291     481      16
  292       4       2
  292       9       7
  292      47       1
  292      55       5
  292      58       6
  292      60      10
  292      83      11
  292     133      19
  292     140      17
  292     159      19
  292     162      14
  292     166      11
  292     172       7
  292     181       7
  292     202      15
  292     226      13
  292     246      21
  292     262      20
  292     269      11
  292     291      13
  292     312       4
  292     326      16
  292     330       6
  292     349      22
  292     381      13
  292     382      15
  292     388      20
  292     392       6
  292     395      11
  292     400      11
  292     420      17
  292     439       6
  292     444      22
  292     474      24
  292     483       1
  292     498      15
  293       2       9
  293      11       2
  293      29       4
  293      63      15
  293     110       1
  293     115      12
  293     149      17
  293     172       4
  293     175      11
  293     223       7
  293     265      24
  293     295      21
  293     324       9
  293     343       9
  293     349       7
  293     359       9
  293     370      21
  293     371       6
  293     373      12
  293     380      23
  293     386       7
  293     391      23
  293     427      17
  294       3      23
  294      14       2
  294      33      14
  294      48       5
  294      49      21
  294      54      15
  294      61      16
  294      65      15
  294      80       5
  294      91      18
  294      93      22
  294     136      15
  294     163      12
  294     167      12
  294     183       3
  294     194       4
  294     215      14
  294     237      22
  294     301       5
  294     371      12
  294     373       1
  294     395      13
  294     404      13
  294     426       2
  294     437       5
  294     454      22
  294     489      22
  295      40      22
  295      48      18
  295      69      23
  295      97       9
  295     111      10
  295     127      11
  295     136      10
  295     150      17
  295     156       4
  295     166       9
  295     186       7
  295     198      16
  295     226      17
  295     228       7
  295     240      10
  295     276      15
  295     301      25
  295     325      19
  295     381       7
  295     386      17
  295     422      16
  295     441      11
  295     446      25
  295     457      24
  295     465      19
  295     467       2
  295     485       9
  296      50       9
  296      65      21
  296      74      23
  296      93      18
  296      95      12
  296     117       7
  296     168       6
  296     174      22
  296     179      17
  296     194      17
  296     228       4
  296     247      24
  296     257      13
  296     265      22
  296     304      24
  296     306      10
  296     307       4
  296     316      23
  296     358       5
  296     359      18
  296     378       1
  296     389      23
  296     401      16
  296     402       1
  296     419       4
  296     430       1
  296     432       4
  296     435       6
  296     444       1
  296     451      13
  296     471      20
  296     474       2
  296     485      21
  296     500      20
  297      35      11
  297      36       2
  297      38      15
  297      44      13
  297      59      17
  297      60      11
  297      65       3
  297      85      16
  297     122       5
  297     125      24
  297     136       4
  297     143      11
  297     149       6
  297     178      20
  297     182      18
  297     186       3
  297     206       1
  297     216      25
  297     242      25
  297     263      23
  297     281      22
  297     282      19
  297     313       1
  297     338       7
  297     353      11
  297     358       5
  297     387      14
  297     401      19
  297     450      16
  297     458       9
  298      29      16
  298      31       8
  298      63       7
  298      96      12
  298     143      20
  298     157       2
  298     163      16
  298     200      17
  298     240       2
  298     252       7
  298     272      20
  298     289      13
  298     301      17
  298     345       7
  298     360      11
  298     369      12
  298     413      21
