10000   100000
 4692    4013      20
 4692    4224       3
 4692    5507      21
 4692    5610       9
 4692    6688      10
 4693    1422      24
 4693    2424      25
 4693    2743      11
 4693    5035       9
 4693    5097       3
 4693    5476       6
 4693    6474       2
 4693    6822       9
 4693    7371       2
 4693    7776      14
 4694     449       5
 4694    1178       4
 4694    1731       2
 4694    3617       1
 4694    5431       9
 4694    9102      20
 4694    9894      17
 4695     194      15
 4695     258      22
 4695     322       5
 4695     523       6
 4695    2800      23
 4695    4410       6
 4695    6838      11
 4695    8754      11
 4695    9194      18
 4696    2544      24
 4696    3681      13
 4696    4351      13
 4696    4363      22
 4696    6418       8
 4696    7902       7
 4696    8667       1
 4696    8707      19
 4697     261      21
 4697     653      24
 4697    1649      20
 4697    3060       2
 4697    4109      22
 4697    6641      11
 4697    7811      18
 4697    8570      10
 4697    8852      20
 4697    9358      19
 4697    9742      14
 4698     706       8
 4698     928      17
 4698    2276      18
 4698    2720      24
 4698    3253       9
 4698    3806       8
 4698    3996       3
 4698    5045      23
 4698    6314      15
 4698    6924      16
 4698    7285      13
 4699    2130      20
 4699    2787      24
 4699    2788      23
 4699    3621       2
 4699    5611       2
 4699    5824      23
 4699    6134       1
 4699    6872      15
 4699    8138      19
 4700    1131      13
 4700    1489      14
 4700    2374      16
 4700    3542      15
 4700    5506       5
 4700    5773       4
 4700    5987       3
 4700    5989      16
 4700    8129       4
 4700    8876      24
 4700    9779      14
 4701     847      21
 4701    2508       2
 4701    4436      15
 4701    5263       1
 4701    5921      18
 4701    6029      13
 4701    6567      15
 4701    6966      13
 4701    8781      12
 4701    8791       5
 4701    9022      17
 4702    2611      23
 4702    2968      17
 4702    5363      17
 4702    5766      19
 4702    5964      19
 4702    6176       7
 4702    6898      16
 4702    8764       2
 4702    9039      17
 4703    2404       9
 4703    2721      10
 4703    3806       6
 4703    4173      14
 4703    5405      14
 4703    8879       1
 4703    9699       8
 4704     330      23
 4704    1605       7
 4704    2013      10
 4704    3434      18
 4704    4678      21
 4704    6725      12
 4704    8161       7
 4704    8596      11
 4705     367       8
 4705    1477      24
 4705    3984      16
 4705    4086       4
 4705    4515      14
 4705    5565      23
 4705    8582      16
 4705    9822      24
 4706    1705      22
 4706    2033      17
 4706    3736       4
 4706    4866      11
 4706    4872      11
 4706    5457      24
 4707      84      16
 4707    1790       5
 4707    4588      10
 4707    4823      18
 4707    6898      12
 4707    7356       8
 4707    8298      21
 4707    8605      22
 4707    9143      16
 4707    9492       4
 4708     305       9
 4708     497      11
 4708    2674      15
 4708    3559      17
 4708    3716      23
 4708    4942       6
 4708    5266      20
 4708    5693      22
 4708    5843       6
 4708    6522      10
 4708    8624      11
 4708    9352      13
 4709      41       5
 4709     541       1
 4709     784       8
 4709    1174      12
 4709    4222       2
 4709    5423      20
 4709    5666       4
 4709    5806      18
 4709    6203      23
 4709    7849      19
 4709    8091      24
 4710     551       2
 4710     598      14
 4710    2841      22
 4710    4313       2
 4710    4856       8
 4710    6763       3
 4710    6831      22
 4710    7426      25
 4710    9058       5
 4711      37       7
 4711      80      23
 4711    1206       8
 4711    2904      21
 4711    4223      10
 4711    4782      12
 4711    5943      16
 4711    6379      20
 4711    6454      24
 4711    7106      17
 4711    7999      19
 4711    8950       7
 4711    9411       5
 4711    9623      11
 4711    9645      21
 4711    9835       6
 4711    9959       8
 4712     478       1
 4712    1132       6
 4712    2806       4
 4712    3567      14
 4712    4132      13
 4712    6587      18
 4712    6594      25
 4712    7791      11
 4712    8990      16
 4713    1549      10
 4713    1828      23
 4713    2468      14
 4713    3235      24
 4713    3355      20
 4713    5070       9
 4714    1538      11
 4714    2102       9
 4714    2983       9
 4714    3962      21
 4714    4223       1
 4714    4558      11
 4714    5785      18
 4714    6280       1
 4714    7427      10
 4715    1093      15
 4715    1264      14
 4715    1382      21
 4715    2136      15
 4715    2874      25
 4715    3437       7
 4715    4960       1
 4715    6033      17
 4715    6547      14
 4715    8486       5
 4715    8841       3
 4716     910      22
 4716    1139      22
 4716    1566       8
 4716    2186      21
 4716    2958      16
 4716    3179      21
 4716    4451       7
 4716    5156       2
 4716    6662       1
 4716    7945      23
 4716    8277      10
 4717    2112      19
 4717    2180      23
 4717    3067      12
 4717    3327      23
 4717    5035       8
 4717    7052      10
 4717    8198       9
 4717    8711      20
 4717    9325       3
 4718    3610      14
 4718    4944      14
 4719     417       5
 4719     717       3
 4719    2080      12
 4719    2098      23
 4719    2987      15
 4719    3266      16
 4719    3321      20
 4719    7850      14
 4719    9546       9
 4720    1801       7
 4720    3391       8
 4720    3588       6
 4720    4101      14
 4720    5261       9
 4720    6567      13
 4720    6773       8
 4720    8675       2
 4720    9115       7
 4720    9194      21
 4720    9410       4
 4721     674       6
 4721    1296      24
 4721    3504      25
 4721    4214      16
 4721    4248      12
 4721    4612       9
 4721    6724       5
 4721    8031       9
 4721    8339      14
 4721    8999      11
 4721    9042      13
 4721    9430       4
 4722      37      10
 4722     593       6
 4722    1353       1
 4722    1878      17
 4722    2571      20
 4722    3644      18
 4722    4019      21
 4722    4864      11
 4722    5720      12
 4722    7669       9
 4722    8625      22
 4722    9324       7
 4722    9496      21
 4722    9939       1
 4723     222       8
 4723     585      24
 4723    1382       2
 4723    4244      25
 4723    4824      25
 4723    5350       1
 4723    6333      12
 4723    7122      25
 4723    7185       1
 4723    8410      22
 4723    8470      25
 4723    8487      14
 4724    3169      11
 4724    3426      16
 4724    3755      21
 4724    4073      15
 4724    5781       4
 4724    6345      23
 4724    6633      24
 4724    7578       9
 4724    7725      15
 4724    7894      16
 4724    8651       1
 4724    9171       7
 4724    9560       1
 4725     470      16
 4725    2322      21
 4725    5550      19
 4725    7110      12
 4725    7348       3
 4725    8114       1
 4725    9779      25
 4726    2131       1
 4726    2224       1
 4726    2265       6
 4726    3498       1
 4726    4035      14
 4726    5171      16
 4726    5901       7
 4726    6354       4
 4726    6660      22
 4726    7532       5
 4726    8198       6
 4727     221       6
 4727    2603      24
 4727    2650       2
 4727    4239       5
 4727    5767      16
 4727    6330      16
 4727    6721       9
 4727    9685       6
 4728     841       7
 4728    2624      21
 4728    2638      23
 4728    4694       1
 4728    5596      23
 4728    6283      18
 4728    8086       4
 4729    1863       9
 4729    2397      24
 4729    5266       1
 4729    5584       4
 4729    8529       2
 4729    8717       8
 4730      21      18
 4730     493      24
 4730    3548      10
 4730    4322       3
 4730    6321       3
 4730    6345      12
 4730    6531       8
 4730    6917       9
 4730    8122      22
 4730    8509      22
 4731     401      25
 4731    1469      23
 4731    6152       8
 4731    7233      16
 4731    8949       6
 4731    9394      14
 4732     476       8
 4732    3399       4
 4732    3744      23
 4732    5966      25
 4732    6613      18
 4732    6916      17
 4732    7054      14
 4732    8081      20
 4732    9738       9
 4733     321      21
 4733     446       4
 4733    1600      11
 4733    5136       7
 4733    5646      22
 4733    7733       6
 4733    8714      25
 4734     600       7
 4734     662      12
 4734    2260      17
 4734    2875      24
 4734    4070      20
 4734    4549       1
 4734    5777      14
 4734    5787       7
 4734    6317       7
 4734    6401       4
 4734    8186      14
 4734    8488      12
 4734    9402      23
 4735     727       3
 4735    2386      12
 4735    4035       5
 4735    4918      12
 4735    6156      16
 4735    7198      24
 4735    7290      19
 4735    7810      16
 4735    8797       7
 4736     595      15
 4736    2137      12
 4736    3613      24
 4736    4418      16
 4736    4744      10
 4736    4845       4
 4736    6347      15
 4736    6830      21
 4736    8066      17
 4736    9222       5
 4737     539      12
 4737    1097      19
 4737    2019      11
 4737    2431       6
 4737    3556      12
 4737    3983       1
 4737    6067      17
 4737    6305      13
 4737    8524       1
 4737    9536      21
 4737    9912      12
 4738    2492      22
 4738    3068      21
 4738    4713      10
 4738    6027       5
 4738    6516      15
 4738    8617      18
 4738    9184       3
 4738    9914      13
 4739      39      22
 4739     182      22
 4739     455      19
 4739     725      13
 4739     893      10
 4739    1757       6
 4739    1788      17
 4739    1795       9
 4739    3271      12
 4739    3470      18
 4739    5008       8
 4739    5374       2
 4739    5723      19
 4739    6244      16
 4739    9043      17
 4740    3795      20
 4740    4425      25
 4740    6083      12
 4740    7958       1
 4740    8260      23
 4740    8439       8
 4740    9609      19
 4741     236      25
 4741    2448       9
 4741    5912      15
 4741    6060      14
 4741    8443      18
 4742      15      20
 4742    1553       8
 4742    2259       2
 4742    3227      15
 4742    4693      10
 4742    4903       2
 4742    5211      12
 4742    7556       1
 4742    7914      22
 4743     147      15
 4743    1283      12
 4743    1670      10
 4743    2571      17
 4743    3113       6
 4743    4903      10
 4743    5012      23
 4743    7400       4
 4743    7745      18
 4743    8845      16
 4743    9190      12
 4744     848       4
 4744    1126      10
 4744    4479      18
 4744    6348      24
 4744    7751      23
 4744    8099      23
 4744    8618      11
 4744    9350      12
 4745     827       9
 4745    1030       8
 4745    1054      13
 4745    2488      19
 4745    3065      19
 4745    3967       3
 4745    4915      16
 4745    6821      17
 4745    8064       4
 4745    9682       2
 4746    1024       4
 4746    1439      22
 4746    3231      10
 4746    3251      10
 4746    5893       9
 4746    7599      16
 4746    9677      18
 4747    2249      13
 4747    2882       6
 4747    3956      13
 4747    4832       3
 4747    5250      12
 4747    5544      13
 4747    6741       2
 4747    7533      12
 4747    8003      13
 4747    8265       3
 4748     329      22
 4748     331       2
 4748    1052      24
 4748    1887       3
 4748    2176       6
 4748    2323       9
 4748    2508       8
 4748    2711       1
 4748    3459       6
 4748    4517      19
 4748    5945       4
 4748    7839      25
 4748    8309       2
 4749     551      14
 4749     755       6
 4749    2588      18
 4749    3604      23
 4749    4189      16
 4749    5831      18
 4749    6100      23
 4749    6769       6
 4749    7474      18
 4749    8337      21
 4749    9187      16
 4750    1615       7
 4750    2175      21
 4750    2383      15
 4750    3405      17
 4750    8933      16
 4750    9951      11
 4751     937       4
 4751    2516      11
 4751    2945       2
 4751    3316       5
 4751    4416      12
 4751    4612      17
 4751    6040      22
 4751    7014      25
 4751    7218      10
 4751    7616      16
 4751    7992      22
 4751    8615      24
 4752    1523      11
 4752    2037       1
 4752    2295      17
 4752    3290      22
 4752    4146      23
 4752    4964      14
 4752    6211      21
 4752    7175      15
 4752    8260      14
 4752    8412      18
 4752    9051      22
 4753      31       1
 4753     877      18
 4753    1112      12
 4753    3245       6
 4753    3258      23
 4753    3369       9
 4753    3470      18
 4753    5727      25
 4753    6460      23
 4753    7095       2
 4753    8651      23
 4753    9725      23
 4753    9789      19
 4754     223       9
 4754    1005       6
 4754    2218      13
 4754    3210      11
 4754    4144       4
 4754    4303       6
 4754    6246      10
 4754    6511      23
 4754    6806      24
 4754    7037       8
 4754    7068      21
 4754    7173      22
 4755     582      19
 4755    2475      15
 4755    3403       9
 4755    7727       6
 4756      18       9
 4756     602      23
 4756    2004      24
 4756    3474      25
 4756    5341      24
 4756    7608       9
 4756    8826      23
 4756    9860      19
 4757     556      19
 4757    1070      20
 4757    1631       5
 4757    1693      10
 4757    1736      21
 4757    3419      14
 4757    4198      17
 4757    7395      16
 4757    7954      17
 4757    9336      22
 4758    1267      21
 4758    1281       7
 4758    1643       4
 4758    2933       5
 4758    5670       9
 4758    6882      13
 4758    8366      23
 4758    9319       2
 4758    9755      19
 4759    1746      18
 4759    1814       6
 4759    3876      21
 4759    5912       1
 4759    7257      17
 4759    7396      11
 4759    7566       2
 4759    7809      11
 4759    8436       6
 4759    8637       5
 4760    1013       5
 4760    1188       2
 4760    3144       5
 4760    3693      12
 4760    4302      22
 4760    4745       6
 4760    6615      24
 4760    7547      19
 4760    7966       7
 4761    1335      19
 4761    2597       8
 4761    4095      12
 4761    7045       8
 4761    7937      14
 4761    8432      14
 4761    9157      17
 4761    9859       2
 4762     691       5
 4762    1061       1
 4762    1840       3
 4762    3014      19
 4762    3370      12
 4762    4599       9
 4762    5561       3
 4762    6630       4
 4762    7341       9
 4762    7481       5
 4762    7618       6
 4762    8389      16
 4762    8822      17
 4763      79       3
 4763     497      11
 4763     870       9
 4763    1762      12
 4763    1865      10
 4763    3669       7
 4763    3908       4
 4763    4016       5
 4763    4293      19
 4763    5677       4
 4763    6737       5
 4763    8472       3
 4764    2290      22
 4764    2328      21
 4764    2668       9
 4764    2680      14
 4764    2786       9
 4764    3417      10
 4764    3505      24
 4764    4406       8
 4764    5494       6
 4764    6263      21
 4764    7601       9
 4765    1750       7
 4765    3627      10
 4765    3678       4
 4765    3849      16
 4765    9795       7
 4766     556       7
 4766     700      18
 4766     965      25
 4766    1585      22
 4766    1696      24
 4766    2924      16
 4766    3432      16
 4766    3907      10
 4766    7666      10
 4766    7780      12
 4767     610       6
 4767    1975       2
 4767    3535       2
 4767    3806       1
 4767    5779       1
 4767    8334       5
 4767    8749       5
 4768     552      18
 4768    1256      17
 4768    1328      23
 4768    1952       3
 4768    2236      19
 4768    2337      16
 4768    2432      16
 4768    5338      20
 4768    5742      19
 4768    7610      19
 4768    8020       9
 4768    8495      24
 4768    8945      21
 4769    1268      24
 4769    2157       2
 4769    3169      23
 4769    3374       8
 4769    4740      17
 4769    6413       8
 4769    6454      24
 4769    6481      14
 4769    8854      15
 4769    9319      23
 4770     535       5
 4770     618      10
 4770    1198      16
 4770    2062      24
 4770    2720       2
 4770    3690       8
 4770    8167       4
 4770    8614      17
 4771    1131      21
 4771    1740      11
 4771    2312      13
 4771    2328      14
 4771    2998      20
 4771    3996      20
 4771    4204       7
 4771    4417       7
 4771    6375       9
 4771    7617      13
 4771    9096       2
 4772     123       8
 4772     684      16
 4772    4917      10
 4772    6901      24
 4772    7576      23
 4773    1922      16
 4773    2129      22
 4773    2730      18
 4773    3730       4
 4773    4162      16
 4773    4188       5
 4773    4472      22
 4773    6527      18
 4773    6754      12
 4773    9606       4
 4773    9698      18
 4774    1987      24
 4774    4381      14
 4774    5139      18
 4774    6102      22
 4774    6706      23
 4774    6762       4
 4774    7003      17
 4774    7070      13
 4774    7248      20
 4774    9188      16
 4775      38      15
 4775     129      16
 4775     140      23
 4775     540      23
 4775    1076       5
 4775    1852      21
 4775    1901       1
 4775    1979      17
 4775    4354       8
 4775    6596      10
 4775    9210       6
 4776     252      12
 4776    1133      14
 4776    1547      15
 4776    1750       1
 4776    2460      13
 4776    3231       8
 4776    4064       8
 4776    5029      15
 4776    6882       2
 4776    7925       6
 4776    9234      14
 4777     345      14
 4777     734       8
 4777    2944      23
 4777    5064      24
 4777    6292      17
 4777    6512       8
 4777    6742      11
 4777    7704      11
 4777    7884       1
 4777    8669      23
 4777    8829       4
 4777    9833      21
 4778     520      25
 4778    1102      11
 4778    1239       9
 4778    2145      22
 4778    2274      22
 4778    2715       2
 4778    4297      18
 4778    6192      14
 4778    6745      16
 4778    7235      17
 4778    7258      22
 4779       4      14
 4779    2156       3
 4779    2344      12
 4779    2361      22
 4779    3037      21
 4779    4657      22
 4779    5066      10
 4779    6645       8
 4779    7408       7
 4779    7803       2
 4779    8500      10
 4779    9830       4
 4780     651      19
 4780     719      14
 4780    1534       1
 4780    2623      22
 4780    3649      21
 4780    5100      25
 4780    5589      16
 4780    5690      17
 4780    6681      23
 4780    7920       2
 4780    8225       6
 4781    2779      10
 4781    4826      17
 4781    4895      19
 4781    5080      25
 4781    5753      18
 4781    5955       5
 4781    6988      14
 4781    9466      20
 4782    4221       9
 4782    4848      19
 4782    5485      20
 4782    6033      21
 4782    6430       3
 4782    7064      22
 4782    7230      12
 4782    8871      21
 4782    9359      18
 4782    9888       3
 4783     749      13
 4783    1478       2
 4783    2161       3
 4783    2938      11
 4783    3153      25
 4783    6663      15
 4783    9158      24
 4784     335      18
 4784     464       4
 4784    1217      10
 4784    1327       4
 4784    1608       7
 4784    2239      20
 4784    3730      22
 4784    4111       3
 4784    4386       5
 4784    5026       3
 4784    8520       6
 4784    8525      20
 4785     621      22
 4785    2450       3
 4785    3424       6
 4785    4029      12
 4785    4640       7
 4785    4827      13
 4785    5525      10
 4785    7477       1
 4785    8128      22
 4786    1672      15
 4786    2639       1
 4786    4793      17
 4786    6471      20
 4786    7628       5
 4787    1040      22
 4787    1851      16
 4787    1916      20
 4787    2212      17
 4787    2650      19
 4787    2853      25
 4787    5414      16
 4787    5709      13
 4787    6329       6
 4787    7091      18
 4787    9139      13
 4788     897       4
 4788    1297       8
 4788    1804       2
 4788    5785      23
 4788    5949      12
 4788    8200       5
 4788    8439      25
 4788    8825      12
 4788    9448      12
 4789     965       5
 4789    2789      21
 4789    3532      24
 4789    3567       4
 4789    4169      10
 4789    4564      11
 4789    5253      15
 4789    7311      11
 4790      30      17
 4790    1929      12
 4790    1956      11
 4790    2212      17
 4790    2985       8
 4790    4166       5
 4790    4302      21
 4790    5297       4
 4790    5306      17
 4790    5788      17
 4790    5905      15
 4790    6434       4
 4790    9626       4
 4791     528       3
 4791     952      18
 4791    1109      12
 4791    1305       2
 4791    1712       2
 4791    3368      24
 4791    3462      14
 4791    4103      13
 4791    4688      15
 4791    7192      14
 4791    8512      19
 4791    8639      23
 4791    8706      23
 4791    9495       2
 4792     329       9
 4792     422       5
 4792     572      20
 4792     871      23
 4792     994      23
 4792    3719      14
 4792    4002      17
 4792    4521      21
 4792    6135      10
 4792    6171      18
 4792    8287      12
 4792    8637      10
 4792    9169      17
 4793      62      13
 4793      63      18
 4793    1351      23
 4793    3372       4
 4793    3539       8
 4793    3832      22
 4793    4561      23
 4793    4988      18
 4793    6405      22
 4793    7046      24
 4794     796      22
 4794    2727      24
 4794    4184      21
 4794    5221       9
 4794    6447       8
 4794    7383      20
 4794    8453      16
 4795    3254       5
 4795    3297      17
 4795    6943       3
 4795    7563       2
 4795    7899      18
 4795    8281       8
 4795    8973      18
 4795    9421      17
 4795    9598      14
 4796     469      10
 4796    1622      20
 4796    2173       6
 4796    2808      17
 4796    3213      17
 4796    3270       4
 4796    4894       1
 4796    4972      16
 4796    6676      22
 4796    6998      16
 4796    7124       4
 4796    7406      15
 4796    7712       4
 4796    8716      11
 4796    8931      17
 4796    9722      13
 4797     792      21
 4797    1658       4
 4797    2486       9
 4797    2570      20
 4797    7721      24
 4797    8218      16
 4798    1204      25
 4798    1841      19
 4798    2329      23
 4798    3560       4
 4798    6420       7
 4798    7416      18
 4798    7804       6
 4798    8580      15
 4798    9127      11
 4799     168      17
 4799    2220      15
 4799    5202       5
 4799    6458      18
 4799    7435       8
 4799    8293       6
 4799    9793      22
 4800     211      21
 4800     714       5
 4800    1182       3
 4800    1292      23
 4800    1348      15
 4800    2536      23
 4800    3046      23
 4800    3731       7
 4800    4134      14
 4800    4349      24
 4800    6947      14
 4800    8074       6
 4800    9029       5
 4800    9055      22
 4800    9445      25
 4800    9564      10
 4800    9675      10
 4801    1618       9
 4801    3420      25
 4801    6202       4
 4801    6237      11
 4801    7108      14
 4801    7311      24
 4801    8519      19
 4801    8772       5
 4802    5742      13
 4802    6572       1
 4802    7246       4
 4802    8689      15
 4802    8855      18
 4802    9818      23
 4803     197      19
 4803    1537      21
 4803    3632      11
 4803    3672       2
 4803    3816      15
 4803    4756      17
 4803    5816      10
 4803    7532      24
 4803    8416      25
 4803    9628      15
 4804     602       7
 4804     665      15
 4804    1545      25
 4804    1864       9
 4804    1903       7
 4804    3120      10
 4804    3620      15
 4804    3982      17
 4804    4265      16
 4804    4639      25
 4804    6263      17
 4804    6334      24
 4804    7178      22
 4804    7207      11
 4804    7225      15
 4805    1259      15
 4805    1361       4
 4805    4073       4
 4805    4552      12
 4805    8938      12
 4805    9477      22
 4806      36       1
 4806     231      16
 4806    1583      25
 4806    2510       5
 4806    2866      24
 4806    3005       2
 4806    3778      18
 4806    4253      22
 4806    5094       5
 4806    5823       9
 4806    5910       4
 4806    6670       9
 4807     466      19
 4807    2283      12
 4807    3321      14
 4807    3714      23
 4807    4555      11
 4807    5880      16
 4807    6366      18
 4807    7059      25
 4807    7438       4
 4808    1154      18
 4808    3435       2
 4808    4061      14
 4808    4813       3
 4808    5180       2
 4808    5858      20
 4808    6080       4
 4808    6140       7
 4808    7039       3
 4808    7490      24
 4808    7813      23
 4808    8011      14
 4808    8544       8
 4808    8892      14
 4809     175      21
 4809     746      14
 4809     863      23
 4809    1432      16
 4809    2667      23
 4809    3694      12
 4809    4138       1
 4809    5955      24
 4809    7287       1
 4809    8784      12
 4810     942       1
 4810    1055       7
 4810    1134      25
 4810    2655       7
 4810    2706       7
 4810    3532      10
 4810    4999      15
 4810    5061       3
 4810    6905       9
 4810    7457      18
 4810    7764       9
 4810    7853      25
 4810    8120      18
 4810    8402       3
 4811     784      12
 4811     938       7
 4811    1144       8
 4811    1300      13
 4811    2258      11
 4811    2982       6
 4811    3327      14
 4811    5242      21
 4811    6167      24
 4811    6203       9
 4811    8345      17
 4811    9399      21
 4811    9453      18
 4811    9833      25
 4812    2102       2
 4812    4626      14
 4812    5222      22
 4812    6764       2
 4812    7559      18
 4812    8584       5
 4812    8763       8
 4812    9011       5
 4812    9987      20
 4813     246       2
 4813    2232      25
 4813    2854       8
 4813    2967      23
 4813    3593      12
 4813    4859      12
 4813    9290       1
 4814     128      25
 4814     638      12
 4814     984       9
 4814    1379      11
 4814    2066       1
 4814    2480      17
 4814    2711       6
 4814    5674      16
 4814    5791       2
 4814    6292      11
 4814    7607       2
 4814    7752      23
 4814    9000      15
 4814    9328       3
 4815     422       3
 4815    3281      11
 4815    4150       8
 4815    5838      11
 4815    6811      12
 4815    7528       5
 4815    7938      10
 4815    8309       5
 4815    8770       7
 4816     565       5
 4816    1194       8
 4816    2678      19
 4816    3311      13
 4816    3313       8
 4816    3870      16
 4816    5981      19
 4816    6175       8
 4816    6469      18
 4816    7754       6
 4816    8025      14
 4817    4747      15
 4817    6358      18
 4817    7520      13
 4817    8964       2
 4818    1399      22
 4818    1806      23
 4818    2819       8
 4818    3588      12
 4818    4612      16
 4818    8266      18
 4818    8736      18
 4818    9016      16
 4818    9504       5
 4818    9520       7
 4818    9848       1
 4818    9888       9
 4819     405       9
 4819    2648      19
 4819    3080      10
 4819    3614       7
 4819    3749      10
 4819    4323      19
 4819    5179      21
 4819    6180       1
 4819    6667      16
 4819    7677      12
 4819    8976      12
 4820    1042      19
 4820    1665      10
 4820    3151      23
 4820    5851      25
 4820    5990      20
 4820    7301      24
 4820    7332       9
 4820    7666      23
 4820    7690      17
 4820    7819      11
 4820    8872       8
 4820    9955      12
 4821    2703       8
 4821    3476      23
 4821    5935      16
 4821    6123      11
 4821    8159      21
 4821    8811      25
 4821    8958       1
 4822    1969      12
 4822    2224       7
 4822    2297      23
 4822    2404      11
 4822    4135       7
 4822    4593      18
 4822    6069      13
 4822    7179       8
 4822    7306       2
 4822    7629       2
 4822    8558      23
 4822    8952       2
 4822    9824      24
 4823    1863       1
 4823    1944       5
 4823    2192      15
 4823    2285      21
 4823    2685      20
 4823    4346      19
 4823    7899       9
 4823    8453       2
 4823    8703      14
 4823    9430      25
 4823    9486      10
 4823    9810       7
 4824     375       6
 4824     834       8
 4824    1408      25
 4824    2530       1
 4824    4127      11
 4824    4269       4
 4824    5390      22
 4824    7600      22
 4824    8079      15
 4824    8427       5
 4824    9618       9
 4825     939       4
 4825    3709       7
 4825    4217      16
 4825    5880      17
 4825    6022       9
 4825    6832      19
 4825    7430       8
 4825    9225      13
 4826     596      15
 4826    1152      23
 4826    1457      23
 4826    2456       9
 4826    5359      18
 4826    5712      14
 4826    5771      17
 4826    6041       7
 4826    6864      22
 4826    8392       6
 4826    8536      13
 4826    8716       3
 4826    8791      13
 4826    8872       7
 4826    9114      11
 4826    9181       6
 4826    9494      23
 4826    9519       5
 4826    9639       7
 4826    9977       2
 4827     251       4
 4827     946       9
 4827    1361       9
 4827    1863      23
 4827    4602      17
 4827    4939      23
 4827    5205      20
 4827    7471      19
 4827    7962      17
 4827    8992       4
 4828     818      23
 4828    1195      23
 4828    2052      21
 4828    3658       6
 4828    5050       4
 4828    5239       2
 4828    6878      20
 4828    6916       8
 4829     391      24
 4829    1943       3
 4829    2572       3
 4829    3068      11
 4829    3874      11
 4829    3877       5
 4829    4732      25
 4829    5748      21
 4829    8840       4
 4829    8907      25
 4829    9848       8
 4830    2115       6
 4830    2766      18
 4830    5117       2
 4830    5672       5
 4830    6415      14
 4830    7302       3
 4830    7938      24
 4830    8339      24
 4830    8378      19
 4830    8904      24
 4830    9268       2
 4830    9434      11
 4830    9551      17
 4831     407       4
 4831    2363       7
 4831    2435      23
 4831    2606      13
 4831    3675      12
 4831    3878       8
 4831    7840       9
 4832      62       9
 4832    1436       9
 4832    1917      21
 4832    2910      16
 4832    4119       8
 4832    4147      20
 4832    4233       7
 4832    4393       9
 4832    4608      11
 4832    6059      12
 4832    7041      18
 4832    7261      19
 4833     274       4
 4833    1522      22
 4833    2487       2
 4833    3030      19
 4833    4109      23
 4833    4271       3
 4833    5669       4
 4833    5991       4
 4833    6088       6
 4833    7667       8
 4833    9269       1
 4833    9549      11
 4834     290       7
 4834    1286       8
 4834    2149       6
 4834    3623      11
 4834    4016      12
 4834    5975      17
 4834    7627      11
 4834    8594      25
 4834    9242       3
 4834    9491       3
 4834    9677      14
 4835     120       7
 4835     494       8
 4835    1159      18
 4835    1419       9
 4835    1656      10
 4835    2188       7
 4835    5448      20
 4835    6638       1
 4835    7851      17
 4836     144      12
 4836    2486       8
 4836    2668       4
 4836    3989      13
 4836    4072       2
 4836    5640       1
 4836    5709      17
 4836    5772       5
 4836    6230      24
 4836    6383      14
 4836    8128      16
 4837     248       6
 4837     652      16
 4837     797       4
 4837    1077      16
 4837    2831       5
 4837    3507      15
 4837    3960      25
 4837    5714      20
 4837    6115      24
 4837    6808      18
 4837    7114      23
 4837    8665      15
 4838     564      12
 4838    1503      25
 4838    2208      16
 4838    3608      12
 4838    4098       8
 4838    7229      11
 4838    7315      25
 4838    8697       7
 4838    8773      18
 4838    8800      12
 4838    9854      22
 4839    1833      11
 4839    2583      11
 4839    3787       3
 4839    5257      25
 4839    6588      12
 4839    6964      18
 4839    7901       9
 4839    8627      24
 4839    8858      13
 4839    9319      10
 4840    1126       2
 4840    1330       4
 4840    1390      11
 4840    3598       9
 4840    4463      24
 4840    4976      16
 4840    9129      20
 4841    2559      15
 4841    3659      12
 4841    3925       9
 4841    4026      20
 4841    4159      13
 4841    5720       1
 4841    6216      18
 4841    7352       2
 4841    7383      11
 4841    7830       2
 4842    2406      16
 4842    3375       4
 4842    4234      10
 4842    5384      10
 4842    6154       2
 4842    6307       9
 4842    7064       7
 4842    8909      14
 4842    9810      23
 4843      13      16
 4843    2185       9
 4843    2561      21
 4843    3318      20
 4843    4056       6
 4843    5941      17
 4843    5990      13
 4843    7550      14
 4844     240       3
 4844     735      25
 4844     931      13
 4844    1522      22
 4844    1852      12
 4844    2325       9
 4844    3159      17
 4845    2214      14
 4845    2727      19
 4845    3229      19
 4845    5190      25
 4845    5408      24
 4845    5544       5
 4845    5688       5
 4845    7002      15
 4845    9573      22
 4846     247      13
 4846     296      10
 4846     467      11
 4846     844       5
 4846    1169      24
 4846    2718      24
 4846    2978      10
 4846    4601       8
 4846    4815      15
 4846    5853       7
 4846    5967      13
 4846    6547       8
 4846    8844       3
 4847     496      11
 4847     952      11
 4847    1175      23
 4847    1724      20
 4847    2020      15
 4847    2404      12
 4847    3042      13
 4847    3821       6
 4847    4316      20
 4847    5535      16
 4847    5618      17
 4847    5692      16
 4847    6305      17
 4847    6925      19
 4847    7313       1
 4848    1694       8
 4848    3336       4
 4848    4244       6
 4848    5369      17
 4848    5439      17
 4848    7545       3
 4848    8008       1
 4848    8915      14
 4848    9133      10
 4848    9999      17
 4849     491      23
 4849     868       8
 4849    1538      15
 4849    1776      12
 4849    3050       4
 4849    4772      11
 4849    5384      23
 4849    7623      23
 4849    8746      20
 4849    9100      12
 4849    9210      24
 4849    9599       9
 4850    1126       1
 4850    2646      12
 4850    3122      10
 4850    3392      15
 4850    4205       5
 4850    7645      18
 4851      82       3
